Time,M,B,A
6.382000000000001,0.000873914577431699,0.00889142265786469,49.089435623173884
6.383,0.0008736635459295834,0.008891259822958967,49.089435623173884
6.384,0.0008734126263122067,0.008891096991035345,49.089435623173884
6.385,0.0008731618185297018,0.00889093416209377,49.089435623173884
6.386,0.0008729111225322239,0.008890771336134189,49.089435623173884
6.3870000000000005,0.0008726605382699505,0.008890608513156545,49.089435623173884
6.388,0.0008724100656930811,0.008890445693160784,49.089435623173884
6.389,0.0008721597047518376,0.008890282876146852,49.089435623173884
6.390000000000001,0.000871909455396464,0.008890120062114695,49.089435623173884
6.391,0.0008716593175772263,0.008889957251064257,49.089435623173884
6.392,0.0008714092912444131,0.008889794442995484,49.089435623173884
6.393,0.0008711593763483348,0.00888963163790832,49.089435623173884
6.394,0.000870909572839324,0.008889468835802713,49.089435623173884
6.3950000000000005,0.0008706598806677356,0.008889306036678608,49.089435623173884
6.396,0.0008704102997839464,0.00888914324053595,49.089435623173884
6.397,0.0008701608301383555,0.008888980447374682,49.089435623173884
6.398000000000001,0.0008699114716813841,0.008888817657194752,49.089435623173884
6.399,0.0008696622243634752,0.008888654869996106,49.089435623173884
6.4,0.0008694130881350943,0.008888492085778688,49.089435623173884
6.401,0.0008691640629467287,0.008888329304542442,49.089435623173884
6.402,0.000868915148748888,0.008888166526287317,49.089435623173884
6.4030000000000005,0.0008686663454921037,0.008888003751013255,49.089435623173884
6.404,0.0008684176531269293,0.008887840978720205,49.089435623173884
6.405,0.0008681690716039405,0.008887678209408108,49.089435623173884
6.406,0.0008679206008737348,0.008887515443076914,49.089435623173884
6.407,0.0008676722408869319,0.008887352679726564,49.089435623173884
6.408,0.0008674239915941735,0.008887189919357007,49.089435623173884
6.409,0.0008671758529461233,0.008887027161968188,49.089435623173884
6.41,0.000866927824893467,0.00888686440756005,49.089435623173884
6.4110000000000005,0.000866679907386912,0.00888670165613254,49.089435623173884
6.412,0.0008664321003771881,0.008886538907685603,49.089435623173884
6.413,0.0008661844038150468,0.008886376162219186,49.089435623173884
6.414,0.0008659368176512617,0.008886213419733233,49.089435623173884
6.415,0.0008656893418366281,0.00888605068022769,49.089435623173884
6.416,0.0008654419763219636,0.008885887943702502,49.089435623173884
6.417,0.0008651947210581073,0.008885725210157614,49.089435623173884
6.418,0.0008649475759959206,0.008885562479592973,49.089435623173884
6.4190000000000005,0.0008647005410862864,0.008885399752008522,49.089435623173884
6.42,0.0008644536162801098,0.008885237027404208,49.089435623173884
6.421,0.0008642068015283177,0.008885074305779977,49.089435623173884
6.422,0.000863960096781859,0.008884911587135775,49.089435623173884
6.423,0.0008637135019917041,0.008884748871471544,49.089435623173884
6.424,0.0008634670171088455,0.008884586158787231,49.089435623173884
6.425,0.0008632206420842977,0.008884423449082784,49.089435623173884
6.426,0.0008629743768690967,0.008884260742358145,49.089435623173884
6.4270000000000005,0.0008627282214143005,0.008884098038613262,49.089435623173884
6.428,0.000862482175670989,0.008883935337848078,49.089435623173884
6.429,0.0008622362395902636,0.008883772640062541,49.089435623173884
6.43,0.0008619904131232478,0.008883609945256596,49.089435623173884
6.431,0.0008617446962210869,0.008883447253430187,49.089435623173884
6.432,0.0008614990888349476,0.00888328456458326,49.089435623173884
6.433,0.0008612535909160187,0.00888312187871576,49.089435623173884
6.434,0.0008610082024155107,0.008882959195827635,49.089435623173884
6.4350000000000005,0.0008607629232846558,0.008882796515918827,49.089435623173884
6.436,0.000860517753474708,0.008882633838989283,49.089435623173884
6.437,0.0008602726929369428,0.00888247116503895,49.089435623173884
6.438,0.0008600277416226577,0.008882308494067771,49.089435623173884
6.439,0.0008597828994831718,0.008882145826075693,49.089435623173884
6.44,0.0008595381664698258,0.008881983161062661,49.089435623173884
6.441,0.0008592935425339824,0.008881820499028619,49.089435623173884
6.442,0.0008590490276270256,0.008881657839973515,49.089435623173884
6.4430000000000005,0.0008588046217003613,0.008881495183897293,49.089435623173884
6.444,0.0008585603247054169,0.0088813325307999,49.089435623173884
6.445,0.0008583161365936416,0.008881169880681277,49.089435623173884
6.446,0.0008580720573165061,0.008881007233541375,49.089435623173884
6.447,0.0008578280868255029,0.008880844589380137,49.089435623173884
6.448,0.0008575842250721459,0.008880681948197508,49.089435623173884
6.449,0.0008573404720079708,0.008880519309993434,49.089435623173884
6.45,0.0008570968275845349,0.00888035667476786,49.089435623173884
6.4510000000000005,0.0008568532917534169,0.008880194042520733,49.089435623173884
6.452,0.0008566098644662173,0.008880031413251997,49.089435623173884
6.453,0.0008563665456745581,0.008879868786961597,49.089435623173884
6.454,0.0008561233353300827,0.00887970616364948,49.089435623173884
6.455,0.0008558802333844562,0.008879543543315592,49.089435623173884
6.456,0.0008556372397893655,0.008879380925959877,49.089435623173884
6.457,0.0008553943544965184,0.00887921831158228,49.089435623173884
6.458,0.0008551515774576448,0.008879055700182747,49.089435623173884
6.4590000000000005,0.0008549089086244959,0.008878893091761224,49.089435623173884
6.46,0.0008546663479488443,0.008878730486317656,49.089435623173884
6.461,0.0008544238953824844,0.008878567883851989,49.089435623173884
6.462,0.0008541815508772317,0.008878405284364168,49.089435623173884
6.463,0.0008539393143849234,0.00887824268785414,49.089435623173884
6.464,0.0008536971858574183,0.008878080094321847,49.089435623173884
6.465,0.0008534551652465963,0.008877917503767239,49.089435623173884
6.466,0.0008532132525043589,0.008877754916190257,49.089435623173884
6.4670000000000005,0.0008529714475826293,0.00887759233159085,49.089435623173884
